frequency table
clock speed = 1843200.0
frequency: 10121 hz, coarse = 0, fine = 11
frequency: 10122 hz, coarse = 0, fine = 11
frequency: 10123 hz, coarse = 0, fine = 11
frequency: 10124 hz, coarse = 0, fine = 11
frequency: 10125 hz, coarse = 0, fine = 11
frequency: 10126 hz, coarse = 0, fine = 11
frequency: 10127 hz, coarse = 0, fine = 11
frequency: 10128 hz, coarse = 0, fine = 11
frequency: 10129 hz, coarse = 0, fine = 11
frequency: 10130 hz, coarse = 0, fine = 11
frequency: 10131 hz, coarse = 0, fine = 11
frequency: 10132 hz, coarse = 0, fine = 11
frequency: 10133 hz, coarse = 0, fine = 11
frequency: 10134 hz, coarse = 0, fine = 11
frequency: 10135 hz, coarse = 0, fine = 11
frequency: 10136 hz, coarse = 0, fine = 11
frequency: 10137 hz, coarse = 0, fine = 11
frequency: 10138 hz, coarse = 0, fine = 11
frequency: 10139 hz, coarse = 0, fine = 11
frequency: 10140 hz, coarse = 0, fine = 11
frequency: 10141 hz, coarse = 0, fine = 11
frequency: 10142 hz, coarse = 0, fine = 11
frequency: 10143 hz, coarse = 0, fine = 11
frequency: 10144 hz, coarse = 0, fine = 11
frequency: 10145 hz, coarse = 0, fine = 11
frequency: 10146 hz, coarse = 0, fine = 11
frequency: 10147 hz, coarse = 0, fine = 11
frequency: 10148 hz, coarse = 0, fine = 11
frequency: 10149 hz, coarse = 0, fine = 11
frequency: 10150 hz, coarse = 0, fine = 11
frequency: 10151 hz, coarse = 0, fine = 11
frequency: 10152 hz, coarse = 0, fine = 11
frequency: 10153 hz, coarse = 0, fine = 11
frequency: 10154 hz, coarse = 0, fine = 11
frequency: 10155 hz, coarse = 0, fine = 11
frequency: 10156 hz, coarse = 0, fine = 11
frequency: 10157 hz, coarse = 0, fine = 11
frequency: 10158 hz, coarse = 0, fine = 11
frequency: 10159 hz, coarse = 0, fine = 11
frequency: 10160 hz, coarse = 0, fine = 11
frequency: 10161 hz, coarse = 0, fine = 11
frequency: 10162 hz, coarse = 0, fine = 11
frequency: 10163 hz, coarse = 0, fine = 11
frequency: 10164 hz, coarse = 0, fine = 11
frequency: 10165 hz, coarse = 0, fine = 11
frequency: 10166 hz, coarse = 0, fine = 11
frequency: 10167 hz, coarse = 0, fine = 11
frequency: 10168 hz, coarse = 0, fine = 11
frequency: 10169 hz, coarse = 0, fine = 11
frequency: 10170 hz, coarse = 0, fine = 11
frequency: 10171 hz, coarse = 0, fine = 11
frequency: 10172 hz, coarse = 0, fine = 11
frequency: 10173 hz, coarse = 0, fine = 11
frequency: 10174 hz, coarse = 0, fine = 11
frequency: 10175 hz, coarse = 0, fine = 11
frequency: 10176 hz, coarse = 0, fine = 11
frequency: 10177 hz, coarse = 0, fine = 11
frequency: 10178 hz, coarse = 0, fine = 11
frequency: 10179 hz, coarse = 0, fine = 11
frequency: 10180 hz, coarse = 0, fine = 11
frequency: 10181 hz, coarse = 0, fine = 11
frequency: 10182 hz, coarse = 0, fine = 11
frequency: 10183 hz, coarse = 0, fine = 11
frequency: 10184 hz, coarse = 0, fine = 11
frequency: 10185 hz, coarse = 0, fine = 11
frequency: 10186 hz, coarse = 0, fine = 11
frequency: 10187 hz, coarse = 0, fine = 11
frequency: 10188 hz, coarse = 0, fine = 11
frequency: 10189 hz, coarse = 0, fine = 11
frequency: 10190 hz, coarse = 0, fine = 11
frequency: 10191 hz, coarse = 0, fine = 11
frequency: 10192 hz, coarse = 0, fine = 11
frequency: 10193 hz, coarse = 0, fine = 11
frequency: 10194 hz, coarse = 0, fine = 11
frequency: 10195 hz, coarse = 0, fine = 11
frequency: 10196 hz, coarse = 0, fine = 11
frequency: 10197 hz, coarse = 0, fine = 11
frequency: 10198 hz, coarse = 0, fine = 11
frequency: 10199 hz, coarse = 0, fine = 11
frequency: 10200 hz, coarse = 0, fine = 11
frequency: 10201 hz, coarse = 0, fine = 11
frequency: 10202 hz, coarse = 0, fine = 11
frequency: 10203 hz, coarse = 0, fine = 11
frequency: 10204 hz, coarse = 0, fine = 11
frequency: 10205 hz, coarse = 0, fine = 11
frequency: 10206 hz, coarse = 0, fine = 11
frequency: 10207 hz, coarse = 0, fine = 11
frequency: 10208 hz, coarse = 0, fine = 11
frequency: 10209 hz, coarse = 0, fine = 11
frequency: 10210 hz, coarse = 0, fine = 11
frequency: 10211 hz, coarse = 0, fine = 11
frequency: 10212 hz, coarse = 0, fine = 11
frequency: 10213 hz, coarse = 0, fine = 11
frequency: 10214 hz, coarse = 0, fine = 11
frequency: 10215 hz, coarse = 0, fine = 11
frequency: 10216 hz, coarse = 0, fine = 11
frequency: 10217 hz, coarse = 0, fine = 11
frequency: 10218 hz, coarse = 0, fine = 11
frequency: 10219 hz, coarse = 0, fine = 11
frequency: 10220 hz, coarse = 0, fine = 11
frequency: 10221 hz, coarse = 0, fine = 11
frequency: 10222 hz, coarse = 0, fine = 11
frequency: 10223 hz, coarse = 0, fine = 11
frequency: 10224 hz, coarse = 0, fine = 11
frequency: 10225 hz, coarse = 0, fine = 11
frequency: 10226 hz, coarse = 0, fine = 11
frequency: 10227 hz, coarse = 0, fine = 11
frequency: 10228 hz, coarse = 0, fine = 11
frequency: 10229 hz, coarse = 0, fine = 11
frequency: 10230 hz, coarse = 0, fine = 11
frequency: 10231 hz, coarse = 0, fine = 11
frequency: 10232 hz, coarse = 0, fine = 11
frequency: 10233 hz, coarse = 0, fine = 11
frequency: 10234 hz, coarse = 0, fine = 11
frequency: 10235 hz, coarse = 0, fine = 11
frequency: 10236 hz, coarse = 0, fine = 11
frequency: 10237 hz, coarse = 0, fine = 11
frequency: 10238 hz, coarse = 0, fine = 11
frequency: 10239 hz, coarse = 0, fine = 11
frequency: 10240 hz, coarse = 0, fine = 11
frequency: 10241 hz, coarse = 0, fine = 11
frequency: 10242 hz, coarse = 0, fine = 11
frequency: 10243 hz, coarse = 0, fine = 11
frequency: 10244 hz, coarse = 0, fine = 11
frequency: 10245 hz, coarse = 0, fine = 11
frequency: 10246 hz, coarse = 0, fine = 11
frequency: 10247 hz, coarse = 0, fine = 11
frequency: 10248 hz, coarse = 0, fine = 11
frequency: 10249 hz, coarse = 0, fine = 11
frequency: 10250 hz, coarse = 0, fine = 11
frequency: 10251 hz, coarse = 0, fine = 11
frequency: 10252 hz, coarse = 0, fine = 11
frequency: 10253 hz, coarse = 0, fine = 11
frequency: 10254 hz, coarse = 0, fine = 11
frequency: 10255 hz, coarse = 0, fine = 11
frequency: 10256 hz, coarse = 0, fine = 11
frequency: 10257 hz, coarse = 0, fine = 11
frequency: 10258 hz, coarse = 0, fine = 11
frequency: 10259 hz, coarse = 0, fine = 11
frequency: 10260 hz, coarse = 0, fine = 11
frequency: 10261 hz, coarse = 0, fine = 11
frequency: 10262 hz, coarse = 0, fine = 11
frequency: 10263 hz, coarse = 0, fine = 11
frequency: 10264 hz, coarse = 0, fine = 11
frequency: 10265 hz, coarse = 0, fine = 11
frequency: 10266 hz, coarse = 0, fine = 11
frequency: 10267 hz, coarse = 0, fine = 11
frequency: 10268 hz, coarse = 0, fine = 11
frequency: 10269 hz, coarse = 0, fine = 11
frequency: 10270 hz, coarse = 0, fine = 11
frequency: 10271 hz, coarse = 0, fine = 11
frequency: 10272 hz, coarse = 0, fine = 11
frequency: 10273 hz, coarse = 0, fine = 11
frequency: 10274 hz, coarse = 0, fine = 11
frequency: 10275 hz, coarse = 0, fine = 11
frequency: 10276 hz, coarse = 0, fine = 11
frequency: 10277 hz, coarse = 0, fine = 11
frequency: 10278 hz, coarse = 0, fine = 11
frequency: 10279 hz, coarse = 0, fine = 11
frequency: 10280 hz, coarse = 0, fine = 11
frequency: 10281 hz, coarse = 0, fine = 11
frequency: 10282 hz, coarse = 0, fine = 11
frequency: 10283 hz, coarse = 0, fine = 11
frequency: 10284 hz, coarse = 0, fine = 11
frequency: 10285 hz, coarse = 0, fine = 11
frequency: 10286 hz, coarse = 0, fine = 11
frequency: 10287 hz, coarse = 0, fine = 11
frequency: 10288 hz, coarse = 0, fine = 11
frequency: 10289 hz, coarse = 0, fine = 11
frequency: 10290 hz, coarse = 0, fine = 11
frequency: 10291 hz, coarse = 0, fine = 11
frequency: 10292 hz, coarse = 0, fine = 11
frequency: 10293 hz, coarse = 0, fine = 11
frequency: 10294 hz, coarse = 0, fine = 11
frequency: 10295 hz, coarse = 0, fine = 11
frequency: 10296 hz, coarse = 0, fine = 11
frequency: 10297 hz, coarse = 0, fine = 11
frequency: 10298 hz, coarse = 0, fine = 11
frequency: 10299 hz, coarse = 0, fine = 11
frequency: 10300 hz, coarse = 0, fine = 11
frequency: 10301 hz, coarse = 0, fine = 11
frequency: 10302 hz, coarse = 0, fine = 11
frequency: 10303 hz, coarse = 0, fine = 11
frequency: 10304 hz, coarse = 0, fine = 11
frequency: 10305 hz, coarse = 0, fine = 11
frequency: 10306 hz, coarse = 0, fine = 11
frequency: 10307 hz, coarse = 0, fine = 11
frequency: 10308 hz, coarse = 0, fine = 11
frequency: 10309 hz, coarse = 0, fine = 11
frequency: 10310 hz, coarse = 0, fine = 11
frequency: 10311 hz, coarse = 0, fine = 11
frequency: 10312 hz, coarse = 0, fine = 11
frequency: 10313 hz, coarse = 0, fine = 11
frequency: 10314 hz, coarse = 0, fine = 11
frequency: 10315 hz, coarse = 0, fine = 11
frequency: 10316 hz, coarse = 0, fine = 11
frequency: 10317 hz, coarse = 0, fine = 11
frequency: 10318 hz, coarse = 0, fine = 11
frequency: 10319 hz, coarse = 0, fine = 11
frequency: 10320 hz, coarse = 0, fine = 11
frequency: 10321 hz, coarse = 0, fine = 11
frequency: 10322 hz, coarse = 0, fine = 11
frequency: 10323 hz, coarse = 0, fine = 11
frequency: 10324 hz, coarse = 0, fine = 11
frequency: 10325 hz, coarse = 0, fine = 11
frequency: 10326 hz, coarse = 0, fine = 11
frequency: 10327 hz, coarse = 0, fine = 11
frequency: 10328 hz, coarse = 0, fine = 11
frequency: 10329 hz, coarse = 0, fine = 11
frequency: 10330 hz, coarse = 0, fine = 11
frequency: 10331 hz, coarse = 0, fine = 11
frequency: 10332 hz, coarse = 0, fine = 11
frequency: 10333 hz, coarse = 0, fine = 11
frequency: 10334 hz, coarse = 0, fine = 11
frequency: 10335 hz, coarse = 0, fine = 11
frequency: 10336 hz, coarse = 0, fine = 11
frequency: 10337 hz, coarse = 0, fine = 11
frequency: 10338 hz, coarse = 0, fine = 11
frequency: 10339 hz, coarse = 0, fine = 11
frequency: 10340 hz, coarse = 0, fine = 11
frequency: 10341 hz, coarse = 0, fine = 11
frequency: 10342 hz, coarse = 0, fine = 11
frequency: 10343 hz, coarse = 0, fine = 11
frequency: 10344 hz, coarse = 0, fine = 11
frequency: 10345 hz, coarse = 0, fine = 11
frequency: 10346 hz, coarse = 0, fine = 11
frequency: 10347 hz, coarse = 0, fine = 11
frequency: 10348 hz, coarse = 0, fine = 11
frequency: 10349 hz, coarse = 0, fine = 11
frequency: 10350 hz, coarse = 0, fine = 11
frequency: 10351 hz, coarse = 0, fine = 11
frequency: 10352 hz, coarse = 0, fine = 11
frequency: 10353 hz, coarse = 0, fine = 11
frequency: 10354 hz, coarse = 0, fine = 11
frequency: 10355 hz, coarse = 0, fine = 11
frequency: 10356 hz, coarse = 0, fine = 11
frequency: 10357 hz, coarse = 0, fine = 11
frequency: 10358 hz, coarse = 0, fine = 11
frequency: 10359 hz, coarse = 0, fine = 11
frequency: 10360 hz, coarse = 0, fine = 11
frequency: 10361 hz, coarse = 0, fine = 11
frequency: 10362 hz, coarse = 0, fine = 11
frequency: 10363 hz, coarse = 0, fine = 11
frequency: 10364 hz, coarse = 0, fine = 11
frequency: 10365 hz, coarse = 0, fine = 11
frequency: 10366 hz, coarse = 0, fine = 11
frequency: 10367 hz, coarse = 0, fine = 11
frequency: 10368 hz, coarse = 0, fine = 11
frequency: 10369 hz, coarse = 0, fine = 11
frequency: 10370 hz, coarse = 0, fine = 11
frequency: 10371 hz, coarse = 0, fine = 11
frequency: 10372 hz, coarse = 0, fine = 11
frequency: 10373 hz, coarse = 0, fine = 11
frequency: 10374 hz, coarse = 0, fine = 11
frequency: 10375 hz, coarse = 0, fine = 11
frequency: 10376 hz, coarse = 0, fine = 11
frequency: 10377 hz, coarse = 0, fine = 11
frequency: 10378 hz, coarse = 0, fine = 11
frequency: 10379 hz, coarse = 0, fine = 11
frequency: 10380 hz, coarse = 0, fine = 11
frequency: 10381 hz, coarse = 0, fine = 11
frequency: 10382 hz, coarse = 0, fine = 11
frequency: 10383 hz, coarse = 0, fine = 11
frequency: 10384 hz, coarse = 0, fine = 11
frequency: 10385 hz, coarse = 0, fine = 11
frequency: 10386 hz, coarse = 0, fine = 11
frequency: 10387 hz, coarse = 0, fine = 11
frequency: 10388 hz, coarse = 0, fine = 11
frequency: 10389 hz, coarse = 0, fine = 11
frequency: 10390 hz, coarse = 0, fine = 11
frequency: 10391 hz, coarse = 0, fine = 11
frequency: 10392 hz, coarse = 0, fine = 11
frequency: 10393 hz, coarse = 0, fine = 11
frequency: 10394 hz, coarse = 0, fine = 11
frequency: 10395 hz, coarse = 0, fine = 11
frequency: 10396 hz, coarse = 0, fine = 11
frequency: 10397 hz, coarse = 0, fine = 11
frequency: 10398 hz, coarse = 0, fine = 11
frequency: 10399 hz, coarse = 0, fine = 11
frequency: 10400 hz, coarse = 0, fine = 11
frequency: 10401 hz, coarse = 0, fine = 11
frequency: 10402 hz, coarse = 0, fine = 11
frequency: 10403 hz, coarse = 0, fine = 11
frequency: 10404 hz, coarse = 0, fine = 11
frequency: 10405 hz, coarse = 0, fine = 11
frequency: 10406 hz, coarse = 0, fine = 11
frequency: 10407 hz, coarse = 0, fine = 11
frequency: 10408 hz, coarse = 0, fine = 11
frequency: 10409 hz, coarse = 0, fine = 11
frequency: 10410 hz, coarse = 0, fine = 11
frequency: 10411 hz, coarse = 0, fine = 11
frequency: 10412 hz, coarse = 0, fine = 11
frequency: 10413 hz, coarse = 0, fine = 11
frequency: 10414 hz, coarse = 0, fine = 11
frequency: 10415 hz, coarse = 0, fine = 11
frequency: 10416 hz, coarse = 0, fine = 11
frequency: 10417 hz, coarse = 0, fine = 11
frequency: 10418 hz, coarse = 0, fine = 11
frequency: 10419 hz, coarse = 0, fine = 11
frequency: 10420 hz, coarse = 0, fine = 11
frequency: 10421 hz, coarse = 0, fine = 11
frequency: 10422 hz, coarse = 0, fine = 11
frequency: 10423 hz, coarse = 0, fine = 11
frequency: 10424 hz, coarse = 0, fine = 11
frequency: 10425 hz, coarse = 0, fine = 11
frequency: 10426 hz, coarse = 0, fine = 11
frequency: 10427 hz, coarse = 0, fine = 11
frequency: 10428 hz, coarse = 0, fine = 11
frequency: 10429 hz, coarse = 0, fine = 11
frequency: 10430 hz, coarse = 0, fine = 11
frequency: 10431 hz, coarse = 0, fine = 11
frequency: 10432 hz, coarse = 0, fine = 11
frequency: 10433 hz, coarse = 0, fine = 11
frequency: 10434 hz, coarse = 0, fine = 11
frequency: 10435 hz, coarse = 0, fine = 11
frequency: 10436 hz, coarse = 0, fine = 11
frequency: 10437 hz, coarse = 0, fine = 11
frequency: 10438 hz, coarse = 0, fine = 11
frequency: 10439 hz, coarse = 0, fine = 11
frequency: 10440 hz, coarse = 0, fine = 11
frequency: 10441 hz, coarse = 0, fine = 11
frequency: 10442 hz, coarse = 0, fine = 11
frequency: 10443 hz, coarse = 0, fine = 11
frequency: 10444 hz, coarse = 0, fine = 11
frequency: 10445 hz, coarse = 0, fine = 11
frequency: 10446 hz, coarse = 0, fine = 11
frequency: 10447 hz, coarse = 0, fine = 11
frequency: 10448 hz, coarse = 0, fine = 11
frequency: 10449 hz, coarse = 0, fine = 11
frequency: 10450 hz, coarse = 0, fine = 11
frequency: 10451 hz, coarse = 0, fine = 11
frequency: 10452 hz, coarse = 0, fine = 11
frequency: 10453 hz, coarse = 0, fine = 11
frequency: 10454 hz, coarse = 0, fine = 11
frequency: 10455 hz, coarse = 0, fine = 11
frequency: 10456 hz, coarse = 0, fine = 11
frequency: 10457 hz, coarse = 0, fine = 11
frequency: 10458 hz, coarse = 0, fine = 11
frequency: 10459 hz, coarse = 0, fine = 11
frequency: 10460 hz, coarse = 0, fine = 11
frequency: 10461 hz, coarse = 0, fine = 11
frequency: 10462 hz, coarse = 0, fine = 11
frequency: 10463 hz, coarse = 0, fine = 11
frequency: 10464 hz, coarse = 0, fine = 11
frequency: 10465 hz, coarse = 0, fine = 11
frequency: 10466 hz, coarse = 0, fine = 11
frequency: 10467 hz, coarse = 0, fine = 11
frequency: 10468 hz, coarse = 0, fine = 11
frequency: 10469 hz, coarse = 0, fine = 11
frequency: 10470 hz, coarse = 0, fine = 11
frequency: 10471 hz, coarse = 0, fine = 11
frequency: 10472 hz, coarse = 0, fine = 11
frequency: 10473 hz, coarse = 0, fine = 11
frequency: 10474 hz, coarse = 0, fine = 11
frequency: 10475 hz, coarse = 0, fine = 11
frequency: 10476 hz, coarse = 0, fine = 11
frequency: 10477 hz, coarse = 0, fine = 11
frequency: 10478 hz, coarse = 0, fine = 11
frequency: 10479 hz, coarse = 0, fine = 11
frequency: 10480 hz, coarse = 0, fine = 11
frequency: 10481 hz, coarse = 0, fine = 11
frequency: 10482 hz, coarse = 0, fine = 11
frequency: 10483 hz, coarse = 0, fine = 11
frequency: 10484 hz, coarse = 0, fine = 11
frequency: 10485 hz, coarse = 0, fine = 11
frequency: 10486 hz, coarse = 0, fine = 11
frequency: 10487 hz, coarse = 0, fine = 11
frequency: 10488 hz, coarse = 0, fine = 11
frequency: 10489 hz, coarse = 0, fine = 11
frequency: 10490 hz, coarse = 0, fine = 11
frequency: 10491 hz, coarse = 0, fine = 11
frequency: 10492 hz, coarse = 0, fine = 11
frequency: 10493 hz, coarse = 0, fine = 11
frequency: 10494 hz, coarse = 0, fine = 11
frequency: 10495 hz, coarse = 0, fine = 11
frequency: 10496 hz, coarse = 0, fine = 11
frequency: 10497 hz, coarse = 0, fine = 11
frequency: 10498 hz, coarse = 0, fine = 11
frequency: 10499 hz, coarse = 0, fine = 11
frequency: 10500 hz, coarse = 0, fine = 11
frequency: 10501 hz, coarse = 0, fine = 11
frequency: 10502 hz, coarse = 0, fine = 11
frequency: 10503 hz, coarse = 0, fine = 11
frequency: 10504 hz, coarse = 0, fine = 11
frequency: 10505 hz, coarse = 0, fine = 11
frequency: 10506 hz, coarse = 0, fine = 11
frequency: 10507 hz, coarse = 0, fine = 11
frequency: 10508 hz, coarse = 0, fine = 11
frequency: 10509 hz, coarse = 0, fine = 11
frequency: 10510 hz, coarse = 0, fine = 11
frequency: 10511 hz, coarse = 0, fine = 11
frequency: 10512 hz, coarse = 0, fine = 11
frequency: 10513 hz, coarse = 0, fine = 11
frequency: 10514 hz, coarse = 0, fine = 11
frequency: 10515 hz, coarse = 0, fine = 11
frequency: 10516 hz, coarse = 0, fine = 11
frequency: 10517 hz, coarse = 0, fine = 11
frequency: 10518 hz, coarse = 0, fine = 11
frequency: 10519 hz, coarse = 0, fine = 11
frequency: 10520 hz, coarse = 0, fine = 11
frequency: 10521 hz, coarse = 0, fine = 11
frequency: 10522 hz, coarse = 0, fine = 11
frequency: 10523 hz, coarse = 0, fine = 11
frequency: 10524 hz, coarse = 0, fine = 11
frequency: 10525 hz, coarse = 0, fine = 11
frequency: 10526 hz, coarse = 0, fine = 11
frequency: 10527 hz, coarse = 0, fine = 11
frequency: 10528 hz, coarse = 0, fine = 11
frequency: 10529 hz, coarse = 0, fine = 11
frequency: 10530 hz, coarse = 0, fine = 11
frequency: 10531 hz, coarse = 0, fine = 11
frequency: 10532 hz, coarse = 0, fine = 11
frequency: 10533 hz, coarse = 0, fine = 11
frequency: 10534 hz, coarse = 0, fine = 11
frequency: 10535 hz, coarse = 0, fine = 11
frequency: 10536 hz, coarse = 0, fine = 11
frequency: 10537 hz, coarse = 0, fine = 11
frequency: 10538 hz, coarse = 0, fine = 11
frequency: 10539 hz, coarse = 0, fine = 11
frequency: 10540 hz, coarse = 0, fine = 11
frequency: 10541 hz, coarse = 0, fine = 11
frequency: 10542 hz, coarse = 0, fine = 11
frequency: 10543 hz, coarse = 0, fine = 11
frequency: 10544 hz, coarse = 0, fine = 11
frequency: 10545 hz, coarse = 0, fine = 11
frequency: 10546 hz, coarse = 0, fine = 11
frequency: 10547 hz, coarse = 0, fine = 11
frequency: 10548 hz, coarse = 0, fine = 11
frequency: 10549 hz, coarse = 0, fine = 11
frequency: 10550 hz, coarse = 0, fine = 11
frequency: 10551 hz, coarse = 0, fine = 11
frequency: 10552 hz, coarse = 0, fine = 11
frequency: 10553 hz, coarse = 0, fine = 11
frequency: 10554 hz, coarse = 0, fine = 11
frequency: 10555 hz, coarse = 0, fine = 11
frequency: 10556 hz, coarse = 0, fine = 11
frequency: 10557 hz, coarse = 0, fine = 11
frequency: 10558 hz, coarse = 0, fine = 11
frequency: 10559 hz, coarse = 0, fine = 11
frequency: 10560 hz, coarse = 0, fine = 11
frequency: 10561 hz, coarse = 0, fine = 11
frequency: 10562 hz, coarse = 0, fine = 11
frequency: 10563 hz, coarse = 0, fine = 11
frequency: 10564 hz, coarse = 0, fine = 11
frequency: 10565 hz, coarse = 0, fine = 11
frequency: 10566 hz, coarse = 0, fine = 11
frequency: 10567 hz, coarse = 0, fine = 11
frequency: 10568 hz, coarse = 0, fine = 11
frequency: 10569 hz, coarse = 0, fine = 11
frequency: 10570 hz, coarse = 0, fine = 11
frequency: 10571 hz, coarse = 0, fine = 11
frequency: 10572 hz, coarse = 0, fine = 11
frequency: 10573 hz, coarse = 0, fine = 11
frequency: 10574 hz, coarse = 0, fine = 11
frequency: 10575 hz, coarse = 0, fine = 11
frequency: 10576 hz, coarse = 0, fine = 11
frequency: 10577 hz, coarse = 0, fine = 11
frequency: 10578 hz, coarse = 0, fine = 11
frequency: 10579 hz, coarse = 0, fine = 11
frequency: 10580 hz, coarse = 0, fine = 11
frequency: 10581 hz, coarse = 0, fine = 11
frequency: 10582 hz, coarse = 0, fine = 11
frequency: 10583 hz, coarse = 0, fine = 11
frequency: 10584 hz, coarse = 0, fine = 11
frequency: 10585 hz, coarse = 0, fine = 11
frequency: 10586 hz, coarse = 0, fine = 11
frequency: 10587 hz, coarse = 0, fine = 11
frequency: 10588 hz, coarse = 0, fine = 11
frequency: 10589 hz, coarse = 0, fine = 11
frequency: 10590 hz, coarse = 0, fine = 11
frequency: 10591 hz, coarse = 0, fine = 11
frequency: 10592 hz, coarse = 0, fine = 11
frequency: 10593 hz, coarse = 0, fine = 11
frequency: 10594 hz, coarse = 0, fine = 11
frequency: 10595 hz, coarse = 0, fine = 11
frequency: 10596 hz, coarse = 0, fine = 11
frequency: 10597 hz, coarse = 0, fine = 11
frequency: 10598 hz, coarse = 0, fine = 11
frequency: 10599 hz, coarse = 0, fine = 11
frequency: 10600 hz, coarse = 0, fine = 11
frequency: 10601 hz, coarse = 0, fine = 11
frequency: 10602 hz, coarse = 0, fine = 11
frequency: 10603 hz, coarse = 0, fine = 11
frequency: 10604 hz, coarse = 0, fine = 11
frequency: 10605 hz, coarse = 0, fine = 11
frequency: 10606 hz, coarse = 0, fine = 11
frequency: 10607 hz, coarse = 0, fine = 11
frequency: 10608 hz, coarse = 0, fine = 11
frequency: 10609 hz, coarse = 0, fine = 11
frequency: 10610 hz, coarse = 0, fine = 11
frequency: 10611 hz, coarse = 0, fine = 11
frequency: 10612 hz, coarse = 0, fine = 11
frequency: 10613 hz, coarse = 0, fine = 11
frequency: 10614 hz, coarse = 0, fine = 11
frequency: 10615 hz, coarse = 0, fine = 11
frequency: 10616 hz, coarse = 0, fine = 11
frequency: 10617 hz, coarse = 0, fine = 11
frequency: 10618 hz, coarse = 0, fine = 11
frequency: 10619 hz, coarse = 0, fine = 11
frequency: 10620 hz, coarse = 0, fine = 11
frequency: 10621 hz, coarse = 0, fine = 11
frequency: 10622 hz, coarse = 0, fine = 11
frequency: 10623 hz, coarse = 0, fine = 11
frequency: 10624 hz, coarse = 0, fine = 11
frequency: 10625 hz, coarse = 0, fine = 11
frequency: 10626 hz, coarse = 0, fine = 11
frequency: 10627 hz, coarse = 0, fine = 11
frequency: 10628 hz, coarse = 0, fine = 11
frequency: 10629 hz, coarse = 0, fine = 11
frequency: 10630 hz, coarse = 0, fine = 11
frequency: 10631 hz, coarse = 0, fine = 11
frequency: 10632 hz, coarse = 0, fine = 11
frequency: 10633 hz, coarse = 0, fine = 11
frequency: 10634 hz, coarse = 0, fine = 11
frequency: 10635 hz, coarse = 0, fine = 11
frequency: 10636 hz, coarse = 0, fine = 11
frequency: 10637 hz, coarse = 0, fine = 11
frequency: 10638 hz, coarse = 0, fine = 11
frequency: 10639 hz, coarse = 0, fine = 11
frequency: 10640 hz, coarse = 0, fine = 11
frequency: 10641 hz, coarse = 0, fine = 11
frequency: 10642 hz, coarse = 0, fine = 11
frequency: 10643 hz, coarse = 0, fine = 11
frequency: 10644 hz, coarse = 0, fine = 11
frequency: 10645 hz, coarse = 0, fine = 11
frequency: 10646 hz, coarse = 0, fine = 11
frequency: 10647 hz, coarse = 0, fine = 11
frequency: 10648 hz, coarse = 0, fine = 11
frequency: 10649 hz, coarse = 0, fine = 11
frequency: 10650 hz, coarse = 0, fine = 11
frequency: 10651 hz, coarse = 0, fine = 11
frequency: 10652 hz, coarse = 0, fine = 11
frequency: 10653 hz, coarse = 0, fine = 11
frequency: 10654 hz, coarse = 0, fine = 11
frequency: 10655 hz, coarse = 0, fine = 11
frequency: 10656 hz, coarse = 0, fine = 11
frequency: 10657 hz, coarse = 0, fine = 11
frequency: 10658 hz, coarse = 0, fine = 11
frequency: 10659 hz, coarse = 0, fine = 11
frequency: 10660 hz, coarse = 0, fine = 11
frequency: 10661 hz, coarse = 0, fine = 11
frequency: 10662 hz, coarse = 0, fine = 11
frequency: 10663 hz, coarse = 0, fine = 11
frequency: 10664 hz, coarse = 0, fine = 11
frequency: 10665 hz, coarse = 0, fine = 11
frequency: 10666 hz, coarse = 0, fine = 11
frequency: 10667 hz, coarse = 0, fine = 11
frequency: 10668 hz, coarse = 0, fine = 11
frequency: 10669 hz, coarse = 0, fine = 11
frequency: 10670 hz, coarse = 0, fine = 11
frequency: 10671 hz, coarse = 0, fine = 11
frequency: 10672 hz, coarse = 0, fine = 11
frequency: 10673 hz, coarse = 0, fine = 11
frequency: 10674 hz, coarse = 0, fine = 11
frequency: 10675 hz, coarse = 0, fine = 11
frequency: 10676 hz, coarse = 0, fine = 11
frequency: 10677 hz, coarse = 0, fine = 11
frequency: 10678 hz, coarse = 0, fine = 11
frequency: 10679 hz, coarse = 0, fine = 11
frequency: 10680 hz, coarse = 0, fine = 11
frequency: 10681 hz, coarse = 0, fine = 11
frequency: 10682 hz, coarse = 0, fine = 11
frequency: 10683 hz, coarse = 0, fine = 11
frequency: 10684 hz, coarse = 0, fine = 11
frequency: 10685 hz, coarse = 0, fine = 11
frequency: 10686 hz, coarse = 0, fine = 11
frequency: 10687 hz, coarse = 0, fine = 11
frequency: 10688 hz, coarse = 0, fine = 11
frequency: 10689 hz, coarse = 0, fine = 11
frequency: 10690 hz, coarse = 0, fine = 11
frequency: 10691 hz, coarse = 0, fine = 11
frequency: 10692 hz, coarse = 0, fine = 11
frequency: 10693 hz, coarse = 0, fine = 11
frequency: 10694 hz, coarse = 0, fine = 11
frequency: 10695 hz, coarse = 0, fine = 11
frequency: 10696 hz, coarse = 0, fine = 11
frequency: 10697 hz, coarse = 0, fine = 11
frequency: 10698 hz, coarse = 0, fine = 11
frequency: 10699 hz, coarse = 0, fine = 11
frequency: 10700 hz, coarse = 0, fine = 11
frequency: 10701 hz, coarse = 0, fine = 11
frequency: 10702 hz, coarse = 0, fine = 11
